2025-05-14 17:58:36 - sac_trading - INFO - DB 엔진 생성 성공
2025-05-14 17:58:36 - sac_trading - INFO - DataCollector 초기화 완료: 1개 종목 대상
2025-05-14 17:58:36 - sac_trading - INFO - AAPL 데이터 로드 시작...
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 로드 완료: 276495 행
2025-05-14 17:58:38 - sac_trading - INFO - 총 1/1 종목 데이터 로드 완료
2025-05-14 17:58:38 - sac_trading - INFO - DataProcessor 초기화 완료: 윈도우 크기 30
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 전처리 시작
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2510786932401892
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.25164577768646
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.247996712553935
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2477912471748511
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2493322375179787
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.246556400246559
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2449147318676808
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2466611875898916
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.247996712553935
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2447955619478124
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2472775837271426
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.246969385658517
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2453236079720573
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2473803164166843
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.245736593384015
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2523114855146908
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.248613108691186
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2502568317238547
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2483049106225603
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2496404355866038
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2514896239983566
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2511814259297314
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.248613108691186
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2496404355866038
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2503595644133965
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.249250051366345
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2491267721388946
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.25169508937744
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2465605095541403
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2479761660160267
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2500513663447712
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2483049106225603
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2505485925621538
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.251469077460448
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2528251489624
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2531333470310257
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.251781384836655
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.249845900965688
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2471727963838093
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2494657900143828
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2477912471748511
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2500513663447712
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2103965481816317
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2106020135607152
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2048489829463735
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.20464351756729
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2036161906718723
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2003287446065338
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2029997945346214
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2029997945346214
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2011506061228687
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2011506061228687
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2011506061228687
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2017670022601197
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2017670022601197
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2015615368810357
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2017670022601197
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2017670022601197
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2050544483254575
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2050544483254575
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2050544483254575
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2023833983973706
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2034107252927884
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2007396753647013
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2007396753647013
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2003287446065338
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2003287446065338
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2003287446065338
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2003287446065338
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.199917813848367
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2005342099856178
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2005342099856178
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2042325868091226
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.202588863776454
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2056708444627084
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2062872405999594
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2062872405999594
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2062872405999594
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2062872405999594
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2056708444627084
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2056708444627084
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2056708444627084
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2091637559071298
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2091637559071298
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2091637559071298
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.207930963632628
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2062872405999594
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.206492705979043
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2066981713581262
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2066981713581262
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2054653790836245
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.20464351756729
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2044380521882068
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2027943291555374
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2038216560509558
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.206492705979043
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2073145674953771
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2071091021162936
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208136429011712
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2095746866652972
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2101910828025482
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2101910828025482
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2106020135607152
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2106020135607152
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2106020135607152
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2106020135607152
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.207930963632628
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.207930963632628
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2097801520443807
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2097801520443807
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2089582905280465
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208547359769879
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2077254982535446
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2083418943907955
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.208752825148963
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2120402712143008
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2126566673515518
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2118348058352169
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2118348058352169
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2130675981097188
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2143003903842204
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2175878364495585
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2155331826587223
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.215122251900555
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2138894596260537
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2138894596260537
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.215122251900555
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.214711321142388
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.215122251900555
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.214094925005137
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.214711321142388
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.214711321142388
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.214711321142388
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2136839942469695
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2126566673515518
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2103965481816317
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2122457365933843
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2116293404561334
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2118348058352169
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2126566673515518
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2126566673515518
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2126566673515518
2025-05-14 18:00:01 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -1.2122457365933843
